evidence_id,skill_id,evidence_text,evidence_type,word_count,char_count,quality_label
ev_synth_1189,python-programming,"Basic python script for file renaming, missing test cases and docstrings.",code_snippet,11,73,needs-info
ev_synth_1190,ui-ux-design,Designed end-to-end mobile application in Figma following WCAG 2.1 AAA accessibility guidelines. Conducted usability testing sessions with 12 participants and iterated interactive wireframes based on heatmaps. Created atomic design system with full component library.,code_repository,34,267,approved
ev_synth_1191,devops-ci-cd,Hardcoded passwords stored in public repository.,code_snippet,6,48,rejected
ev_synth_1192,mobile-development,App icon image.,code_snippet,3,15,rejected
ev_synth_1193,devops-ci-cd,"Configured Jenkins pipeline for multi-stage microservice release. Implemented blue-green deployment strategy, automated rollback on canary health failure, and Slack/Teams webhook build alerts. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,31,274,approved
ev_synth_1194,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation. Includes comprehensive README, architecture diagrams, and postman API collection.",project_report,49,354,approved
ev_synth_1195,cybersecurity-defense,Ran Nmap scan on local subnet.,project_report,6,30,needs-info
ev_synth_1196,cloud-architecture,Initial setup completed for cloud-architecture. Partial documentation attached.,transcript,8,79,needs-info
ev_synth_1197,ai-ml-engineering,Called API endpoint without handling errors or embeddings.,code_snippet,8,58,rejected
ev_synth_1198,data-analysis,"Engineered time-series forecasting pipeline using Statsmodels and Prophet. Conducted hypothesis testing (A/B test z-test, ANOVA) and published an executive report with actionable insights for product retention. Validated against industry standard security guidelines.",project_report,32,267,approved
ev_synth_1199,python-programming,"Implemented an asynchronous REST API using FastAPI, Pydantic, and SQLAlchemy ORM. Added comprehensive unit tests using Pytest with 95% line coverage. Handled custom exceptions gracefully, implemented JWT bearer auth middleware, and integrated a PostgreSQL connection pool.",code_repository,36,272,approved
ev_synth_1200,cloud-architecture,Created an S3 bucket and uploaded a static HTML file.,code_snippet,10,53,needs-info
ev_synth_1201,ai-ml-engineering,"Engineered Retrieval-Augmented Generation (RAG) vector search pipeline using LangChain, OpenAI embeddings, and PGVector. Achieved sub-200ms semantic retrieval across 50,000 PDF documents with 92% answer precision. Includes comprehensive README, architecture diagrams, and postman API collection.",code_repository,34,295,approved
ev_synth_1202,ai-ml-engineering,Fine-tuned Llama 3 8B model using QLoRA on custom domain dataset. Quantized model weights to GGUF format and deployed local inference microservice with FastAPI and vLLM. Added unit tests with >90% code coverage.,certificate,33,211,approved
ev_synth_1203,ai-ml-engineering,Fine-tuned Llama 3 8B model using QLoRA on custom domain dataset. Quantized model weights to GGUF format and deployed local inference microservice with FastAPI and vLLM.,project_report,26,169,approved
ev_synth_1204,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies. Validated against industry standard security guidelines.",project_report,33,281,approved
ev_synth_1205,devops-ci-cd,Build failed but code runs on my machine.,code_snippet,8,41,rejected
ev_synth_1206,data-analysis,Sample text without methodology or data findings.,code_snippet,7,49,rejected
ev_synth_1207,cloud-architecture,"Architected a multi-region AWS cloud infrastructure using Terraform HCL. Configured VPC peering, ALB load balancers, ECS Fargate cluster with auto-scaling, and IAM least-privilege policies. Documented topology with architecture diagrams.",certificate,29,237,approved
ev_synth_1208,data-analysis,"Performed exploratory data analysis on sales transactional data. Handled missing values via KNN imputation, normalized numerical features, and visualized distribution histograms using Matplotlib, Plotly, and SQL window aggregations. Added unit tests with >90% code coverage.",project_report,35,274,approved
ev_synth_1209,mobile-development,Mobile app crashed on launch.,code_snippet,5,29,rejected
ev_synth_1210,cybersecurity-defense,Built cybersecurity-defense prototype microservice. See repository at https://github.com/student/app-v1.,project_report,8,104,approved
ev_synth_1211,devops-ci-cd,Ran docker build command once on localhost.,text_note,7,43,rejected
ev_synth_1212,python-programming,"Implemented an asynchronous REST API using FastAPI, Pydantic, and SQLAlchemy ORM. Added comprehensive unit tests using Pytest with 95% line coverage. Handled custom exceptions gracefully, implemented JWT bearer auth middleware, and integrated a PostgreSQL connection pool. Project repo available at https://github.com/student/capstone-repo.",certificate,41,340,approved
ev_synth_1213,ai-ml-engineering,Sample AI text.,text_note,3,15,rejected
ev_synth_1214,mobile-development,Mobile app crashed on launch.,document,5,29,rejected
ev_synth_1215,product-management,"Managed 6-sprint Agile release cycle in Jira. Defined sprint velocity KPIs, tracked burndown charts, and facilitated daily standups and retrospectives achieving 98% sprint commitment completion. Project repo available at https://github.com/student/capstone-repo.",code_repository,30,262,approved
ev_synth_1216,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation. Added unit tests with >90% code coverage.",project_report,47,314,approved
ev_synth_1217,devops-ci-cd,"Engineered automated GitOps pipline using ArgoCD and Kubernetes Helm charts. Integrated Vault for secrets management and SonarQube for static code analysis in the pull request pipeline. Includes comprehensive README, architecture diagrams, and postman API collection.",project_report,35,267,approved
ev_synth_1218,devops-ci-cd,Hardcoded passwords stored in public repository.,text_note,6,48,rejected
ev_synth_1219,data-analysis,Sample text without methodology or data findings.,code_snippet,7,49,rejected
ev_synth_1220,ai-ml-engineering,"Engineered Retrieval-Augmented Generation (RAG) vector search pipeline using LangChain, OpenAI embeddings, and PGVector. Achieved sub-200ms semantic retrieval across 50,000 PDF documents with 92% answer precision.",project_report,25,213,approved
ev_synth_1221,cloud-architecture,Unconfigured server with open 0.0.0.0/0 security group.,code_snippet,7,55,rejected
ev_synth_1222,ai-ml-engineering,"This is a comprehensive report on ai-ml-engineering. I studied how ai-ml-engineering works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",document,33,237,rejected
ev_synth_1223,cybersecurity-defense,Ran Nmap scan on local subnet.,project_report,6,30,needs-info
ev_synth_1224,data-analysis,"Engineered time-series forecasting pipeline using Statsmodels and Prophet. Conducted hypothesis testing (A/B test z-test, ANOVA) and published an executive report with actionable insights for product retention. Added unit tests with >90% code coverage.",certificate,33,252,approved
ev_synth_1225,cloud-architecture,Cloud server is running.,code_snippet,4,24,rejected
ev_synth_1226,cloud-architecture,"This is a comprehensive report on cloud-architecture. I studied how cloud-architecture works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",code_snippet,33,239,rejected
ev_synth_1227,ui-ux-design,Static UI mockups without interactive prototype transitions.,project_report,7,60,needs-info
ev_synth_1228,devops-ci-cd,Created a basic GitHub workflow file for running npm test.,code_snippet,10,58,needs-info
ev_synth_1229,product-management,Thought of a cool app idea.,text_note,6,27,rejected
ev_synth_1230,cloud-architecture,Spun up an EC2 t2.micro instance manually.,project_report,7,42,needs-info
ev_synth_1231,product-management,Drafted basic feature list without user story mapping.,code_snippet,8,54,needs-info
ev_synth_1232,data-analysis,"Performed exploratory data analysis on sales transactional data. Handled missing values via KNN imputation, normalized numerical features, and visualized distribution histograms using Matplotlib, Plotly, and SQL window aggregations. Added unit tests with >90% code coverage.",project_report,35,274,approved
ev_synth_1233,data-analysis,Exported raw dataset without insights or summary conclusion.,project_report,8,60,needs-info
